Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
senatemajldr,1293960626293878785,2020-08-13 17:20:28,President Trump deserves great credit for bringing about this historic step forward for the Middle East. The commitment to normalize relations between Israel and the United Arab Emirates represents tremendous progress toward greater peace and prosperity across the region. https://t.co/uFTatL2xDa,
senatemajldr,1293603582772731907,2020-08-12 17:41:42,"The PPP saved Main Street jobs across Kentucky. It sent more than $5B in payroll support to our state. But the recovery is not finished. Hard-hit businesses need a second draw, and Republicans proposed one.

But Democrats are blocking it over non-COVID-related wish-list items.",
senatemajldr,1293338382043680771,2020-08-12 00:07:54,"Americans need relief, and that means focusing on what’s directly related to COVID-19: Kids, jobs, healthcare, and legal protections for re-opening.

I applaud the President for taking action during this emergency to get help to Americans who are struggling. https://t.co/5xatB6FalX",
senatemajldr,1293306719062224897,2020-08-11 22:02:04,"The Speaker &amp; Democratic Leader say not another dime for testing, treatments, or vaccines unless they get a huge tax cut for blue-state millionaires.
 
Taking our health system hostage over longtime, non-COVID-related, liberal demands.
 
This is a crisis. Let's govern like it.",
senatemajldr,1293260812841357313,2020-08-11 18:59:40,Tune in now to @FoxNews: I’m joining @BillHemmer to discuss Democrats’ decision to play hardball with vulnerable Americans who need help and hurt our nation’s chance to get on offense against the virus.,
senatemajldr,1293234961064001536,2020-08-11 17:16:56,"The Speaker and the Democratic Leader say they won’t allow another cent for families, schools, or the PPP unless they get a trillion-dollar state government slush fund, way beyond COVID needs.
 
These unrelated liberal demands are blocking billions in aid that families need now.",
senatemajldr,1293209454616481797,2020-08-11 15:35:35,"The New York Times proclaims Democrats are “Playing Hardball on Coronavirus Relief.”
 
“Playing” is right — they’re treating this like a political game.
 
Families are suffering. Americans are dying. This isn’t a game, it’s a crisis. Our country needs Democrats to act like it.",
senatemajldr,1292932055521792002,2020-08-10 21:13:18,"Because of Democrats’ obstruction, the extra federal unemployment aid expired. The PPP is closed with no second round in sight. No new money for testing or schools. No second round of checks to families. Democrats held all this hostage for non-COVID-related liberal priorities.",
senatemajldr,1292915172156334080,2020-08-10 20:06:12,"I hoped this week we’d be finalizing major legislation. After all, American families are struggling and need help. But Speaker Pelosi and Leader Schumer decided not to deliver. I am glad the president stepped in to soften the blow of their hostage tactics.",
senatemajldr,1292225797894418439,2020-08-08 22:26:53,"Struggling Americans need action now. I am glad that President Trump is proving that while Democrats use laid-off workers as political pawns, Republicans will actually look out for them. My full statement: https://t.co/5uEu6PSUGH",
senatemajldr,1291859798368104449,2020-08-07 22:12:32,I appreciate Director Evanina’s report on foreign powers’ efforts to divide us and interfere in our politics. I am confident American voters will reject the fear-mongering that seeks to undermine confidence in our elections. My full statement: https://t.co/3YzvOFsbOy,
senatemajldr,1291433442740240384,2020-08-06 17:58:21,"Some predicted weeks ago that Democratic leaders did not actually want another bipartisan rescue package to pass, and would sabotage negotiations by refusing to come an inch toward the White House in these talks. Have Americans seen anything at all to disprove that?",
senatemajldr,1291418692908126208,2020-08-06 16:59:44,"ICYMI, I joined @FoxNews to discuss Democrats’ obstruction of the COVID-19 relief negotiations, how Republicans tried to keep extra unemployment benefits from expiring, and the need to keep small-business aid flowing. https://t.co/rwGyAXgzIB",
senatemajldr,1291405049424498688,2020-08-06 16:05:31,Democrats’ obstruction last week forced the additional federal unemployment benefit to expire. Their obstruction this week will force another deadline: the PPP shuts its doors Saturday. Republicans had plans to keep both from expiring. Democrats have refused them all.,
senatemajldr,1291359907699216384,2020-08-06 13:06:08,"Tune in now to @CNBC. I am joining @SquawkStreet to discuss Senate Republicans’ plan to help struggling Americans who are facing the mounting consequences of Democrats' inaction. Our nation needs a bipartisan outcome, and they need it now.",
senatemajldr,1291139108765655041,2020-08-05 22:28:46,"Tune in now to @FoxNews Special Report. I am joining @MikeEmanuelFox to discuss Senate Republicans’ plan to help working families, small businesses, and healthcare heroes navigate this new phase of the pandemic.",
senatemajldr,1291093092326572034,2020-08-05 19:25:55,Our country is facing bigger problems than whether Malibu gets to upgrade its street-sweepers. Struggling families need help now. Democratic leaders must stop blocking aid to Americans over their unrelated left-wing wish list. https://t.co/PHu90VDeJd,
senatemajldr,1291069098475085826,2020-08-05 17:50:34,I extend the Senate’s condolences to the people of Lebanon following yesterday’s horrific explosion in Beirut. My full statement: https://t.co/VEEBeuzcwf,
senatemajldr,1291045810646507522,2020-08-05 16:18:02,"Democratic leaders say they’ll keep blocking federal unemployment aid unless we pay people more to stay home than to work. That isn’t just bad economics, it’s unfair. We should not be taxing essential workers to pay their neighbors a higher salary to stay home. https://t.co/tFN55kRv4P",
senatemajldr,1290726438505795584,2020-08-04 19:08:58,"We need to urgently help working families and those who’ve lost their jobs. But the Speaker and the Democratic Leader are blocking the entire rescue package over a special, unrelated tax cut for rich people in high-tax blue states.",
senatemajldr,1290674771831775232,2020-08-04 15:43:39,"Speaker Pelosi is still holding up this entire package over bizarre unrelated things like carveouts for the marijuana industry. She even claimed to the press that pot is a proven COVID-19 therapy!
 
I hope she’s shared this breakthrough with Dr. Fauci.
 
Can we get serious yet? https://t.co/CksSWrMKDN",
senatemajldr,1290670854876037122,2020-08-04 15:28:05,President Trump just signed the Great American Outdoors Act into law. The GAOA will protect our country's natural treasures and promote recreation and conservation for generations — thanks to the strong leadership of @SenCoryGardner and @SteveDaines. https://t.co/bpicVZ891j,
senatemajldr,1290656882219266052,2020-08-04 14:32:34,"Senate Republicans proposed a major rescue package: A trillion dollars for kids, jobs, and healthcare. But Democrats are blocking it all. The American people need a bipartisan outcome, not Democrats’ stonewalling behind closed doors.",
senatemajldr,1290404783896104961,2020-08-03 21:50:49,The Senate mourns the young American servicemembers who were tragically lost while training last week. Our sympathies are with their families and our gratitude is with all the personnel who led the tireless search. https://t.co/EVvIqWp0ZA,
senatemajldr,1289238728590991363,2020-07-31 16:37:20,"Republicans tried several ways to extend unemployment benefits. Democrats blocked them all. They're refusing any more COVID relief for anyone unless they get a massive tax cut for rich people in blue states.

The country can’t afford this cynicism. Americans need help now.",
senatemajldr,1289203601429192705,2020-07-31 14:17:45,"ICYMI: I joined @FoxNews @marthamaccallum to continue discussing Senate Republicans' efforts to help get kids back in school, put workers back on the clock, and equip our healthcare heroes to finish the fight. https://t.co/zsGnedPO4a",
senatemajldr,1288955498113511424,2020-07-30 21:51:53,"Democrats are holding up urgent help for struggling people over completely unrelated liberal wish-list items, like massive tax cuts for rich people in blue states. Economists across the spectrum say it’s a terrible idea. This is how serious they are about these negotiations.",
senatemajldr,1288943544976191490,2020-07-30 21:04:23,"ICYMI: I joined @JudyWoodruff on @NewsHour to discuss the importance of helping schools and employers safely reopen, and delivering new relief to working families in need. For the country’s sake, Democrats need to come to the table. https://t.co/iTB5o9iHm9",
senatemajldr,1288931685732700165,2020-07-30 20:17:15,Senate Republicans tried several ways to extend the expiring unemployment assistance. Democrats blocked them all and refused another dime for COVID-19 relief unless they get to pass a bill that includes an unrelated tax cut for rich people in blue states. https://t.co/Vl4krLjMIr,
senatemajldr,1288867331087708161,2020-07-30 16:01:32,There’s a fact of life here in the United States Senate: It takes 60 votes to legislate. So the American people cannot get any of the additional relief that Republicans want to give them unless Democrats will come to the table.,
senatemajldr,1288534853269573633,2020-07-29 18:00:23,"The coronavirus does not care that we are divided. The coronavirus will not care if Washington Democrats decide it suits their partisan goals to let relief run dry.

The American people are hurting and Congress should have their backs.",
senatemajldr,1288499327174836225,2020-07-29 15:39:13,"The historic CARES Act has helped families endure this crisis. But our nation is not done with this fight. More Americans are dying. Millions are unemployed. Added federal unemployment benefits are close to expiring.

Democrats need to get serious and come to the table.",
senatemajldr,1288250680784945153,2020-07-28 23:11:11,"I joined @CNBC to discuss Senate Republican's HEALS Act. 

The pandemic is not finished. The economic pain is not finished. So Congress cannot be finished either. Republicans are ready to govern. We just need Democrats to decide whether they are serious about making law. https://t.co/aM30wub8rT",
senatemajldr,1288188091895873542,2020-07-28 19:02:29,Tune in now to @CNBC. I am joining @kaylatausche ~3:05 PM ET to discuss Senate Republicans' HEALS Act — our framework for another round of historic relief to American workers and families.,
senatemajldr,1288170841524637698,2020-07-28 17:53:56,Our Democratic colleagues want to pretend it is controversial that taxpayers should not pay people more not to work than the people who do go back to work. The American people don’t call that a controversy. They call that common sense. They call that basic fairness. https://t.co/8N7s4ySlV4,
senatemajldr,1288146749706698752,2020-07-28 16:18:12,"Our nation stands at a challenging crossroads. We have one foot in this pandemic and one foot in the recovery. What the American people need is a smart, safe, and sustainable middle ground. 
 
They need Congress’s help to construct it. That’s exactly what the HEALS Act would do.",
senatemajldr,1287897312375840768,2020-07-27 23:47:01,"Republicans have created a serious framework. The question is whether Democrats will come to the table in good faith. In March, when they did, we passed the CARES Act unanimously. In June, when they didn’t, police reform collapsed.

It will take bipartisanship to make law.",
senatemajldr,1287877380040617984,2020-07-27 22:27:49,"We have produced a tailored and targeted bill that will address each of the three distinct crises facing our country: Getting kids back in school, getting workers back to work, and winning the healthcare fight against the virus.
Kids, jobs, and healthcare.",
senatemajldr,1287867653160235009,2020-07-27 21:49:10,"COVID-19 has killed nearly 150,000 Americans. 17 million people are out of work. The virus is still with us and the American people need more help. That is why Senate Republicans are introducing a new comprehensive rescue package today: https://t.co/OKqk1ZyA2D",
senatemajldr,1287474095177728000,2020-07-26 19:45:19,"This terrible virus is still with us and America’s fight continues. Across the country, by taking commonsense steps – like wearing a mask and practicing social distancing – we’ll get through this together. https://t.co/0BRIa8bw13",
senatemajldr,1286767425887916038,2020-07-24 20:57:15,"The CARES Act provided Kentucky and our nation with the tools to endure the first phase of the coronavirus crisis. But America’s fight continues, so Congress’s support for our people must continue as well. CARES 2 will focus on three things: Kids, jobs, and healthcare. https://t.co/l70w1h7jF0",
senatemajldr,1286397143297777665,2020-07-23 20:25:53,"The Senate majority has assembled a framework for CARES 2. It is tailored precisely to this phase of the crisis to deliver more relief to the American people. It represents an agreement in principle with the administration, and will be introduced next week.",
senatemajldr,1286395187623792641,2020-07-23 20:18:07,Our nation stands at a critical midway point in our fight against the coronavirus. Far too many families are continuing to face serious healthcare and economic challenges. So Congress’ support for our people must continue as well.,
senatemajldr,1286371226894639105,2020-07-23 18:42:54,"The Senate just advanced the 60th annual National Defense Authorization Act to keep our Armed Forces on the cutting edge as they protect America, our allies, and our interest around the world. https://t.co/FPcM4R7SgZ",
senatemajldr,1286056334027304960,2020-07-22 21:51:38,The House just passed @SteveDaines and @SenCoryGardner ‘s Great American Outdoors Act. Next stop: The White House to be signed into law. https://t.co/yRJRl1Ltpp,
senatemajldr,1286030588672004096,2020-07-22 20:09:20,"A very happy 97th birthday to my great friend, @SenatorDole. Millions of people continue to benefit from the causes Bob championed in the Senate, and the many friends he made here join me in wishing him health and happiness in the year to come. https://t.co/UFQhkNLeyt",
senatemajldr,1285975457461149696,2020-07-22 16:30:15,"Today, the Senate will vote on a Democrat amendment to slash defense spending that was advertised in an op-ed titled “Defund the Pentagon.”

From defunding the police to defunding the U.S. Armed Forces.

Republicans are going to stand firm and defeat this unhinged policy. https://t.co/h4KQfcVoyQ",
senatemajldr,1285636697573728257,2020-07-21 18:04:09,"The American people cannot completely stop building their lives until a vaccine is available. The U.S.A. was not built for a defensive crouch. We need to smartly, safely stand up an educational system and an economy that works for workers and families in the meantime. https://t.co/kEtPNydhKe",
senatemajldr,1285626990414962694,2020-07-21 17:25:34,"At the outset of this crisis, the Senate wrote and passed the historic, bipartisan CARES Act. It helped pull our health system and economy back from the brink. But this crisis is far from over. The American people still need help. So the Senate must act again.",
Mike_Pence,1349099420139270151,2021-01-12 21:02:21,Statement from Vice President Pence on the Passing of Sheldon Adelson https://t.co/fbu7pQA9z3,
Mike_Pence,1347613310452117505,2021-01-08 18:37:05,"Karen and I were deeply saddened to learn of the passing of US Capitol Police Officer Brian D. Sicknick and send our deepest sympathies and prayers to his family, friends and fellow officers.",
Mike_Pence,1347035264875696128,2021-01-07 04:20:08,"Thank you to the incredible Capitol Hill Police Officers and every Law Enforcement Officer for keeping us safe today. Thanks to your service, the Capitol was secured and we are truly grateful. https://t.co/urDMpQBB7n",
Mike_Pence,1346994822184374272,2021-01-07 01:39:26,"We condemn the violence that took place here in the strongest possible terms. We grieve the loss of life in these hallowed halls, as well as the injuries suffered by those who defended our Capitol today.",
Mike_Pence,1346918219991420928,2021-01-06 20:35:02,The violence and destruction taking place at the US Capitol Must Stop and it Must Stop Now. Anyone involved must respect Law Enforcement officers and immediately leave the building.,
Mike_Pence,1346879811151605762,2021-01-06 18:02:25,https://t.co/8WJbv9A8Lx,
Mike_Pence,1346617619508588545,2021-01-06 00:40:34,"Great @WhiteHouse Coronavirus Task Force meeting today as we continue to work closely with states &amp; deliver the Coronavirus Vaccine to MILLIONS of Americans. Under President @realDonaldTrump, we developed a Safe &amp; Effective vaccine in record time. Hope &amp; Healing are on the way! https://t.co/pzeckzi9da",
Mike_Pence,1346442463095959552,2021-01-05 13:04:33,It’s Election Day in Georgia! Get out and VOTE to DEFEND THE MAJORITY! VOTE for @Perduesenate and @KLoeffler! #HoldTheLine 🇺🇸 https://t.co/uulmKMYYKq,
Mike_Pence,1346173574336413697,2021-01-04 19:16:05,"THANK YOU MILNER, GA! In one more day, we need you to HOLD THE LINE! We need people of Faith in this great state to take stand for two leaders who will support Life, Faith, and Freedom! We need you to VOTE for @Perduesenate and @KLoeffler! 🇺🇸 https://t.co/QSdC7ENeSl",
Mike_Pence,1346172923560808450,2021-01-04 19:13:30,"We need to Keep America Great—that’s what’s on the line. To preserve the progress that we've made, to protect our values and our liberties, we need you to VOTE, Georgia. Vote to send @Perduesenate and @KLoeffler back to Washington! #DefendTheMajority https://t.co/fEBKk119N2",
Mike_Pence,1346172818036289537,2021-01-04 19:13:05,"If GA steps up to #HoldTheLine, if you vote to send @Perduesenate &amp; @KLoeffler back to the Senate &amp; if we stand with President @realDonaldTrump, with the support of the people across this state, &amp; with God’s help, we’re going to keep on Winning! https://t.co/lwhszhYCQF",
Mike_Pence,1346124313343176708,2021-01-04 16:00:20,Just landed in Georgia! We need you to VOTE to send @Perduesenate and @KLoeffler back to a REPUBLICAN MAJORITY in the United States Senate!,
Mike_Pence,1346100048719917057,2021-01-04 14:23:55,"Wheels up to Georgia! We must DEFEND THE MAJORITY and send @Perduesenate and @KLoeffler back to the Senate!

RSVP to join our Georgia Faith Community Call to Action: https://t.co/nXE7q199jW",
Mike_Pence,1345561496756088832,2021-01-03 02:43:54,"Let’s DEFEND THE MAJORITY! 

RSVP to join us this Monday in Milner, Georgia! https://t.co/nXE7q199jW",
Mike_Pence,1345007660937207808,2021-01-01 14:03:10,Happy New Year from our family to yours! @SecondLady and I wish you every blessing for a healthy and prosperous year ahead! https://t.co/dPW2mjebH0,
Mike_Pence,1344106090552684544,2020-12-30 02:20:38,"Operation Warp Speed is on track to distribute 20 Million doses of Coronavirus Vaccine by next week. Millions of Americans have been vaccinated and we are working with States every day to vaccinate millions more. This is no time for playing politics!
https://t.co/KUKf1Szd0p",
Mike_Pence,1342616190066290691,2020-12-25 23:40:18,"This Christmas, we're especially grateful for our incredible healthcare workers &amp; first responders as well as the men &amp; women of our Armed Forces. As we spend time with loved ones, may we reflect upon our blessings &amp; give thanks during this season of Hope. #MerryChristmas",
Mike_Pence,1342464642375962624,2020-12-25 13:38:07,.@SecondLady and I wish you and your family every blessing and a very Merry Christmas! https://t.co/WAC5WVVzbg,
Mike_Pence,1341826820258344962,2020-12-23 19:23:38,"Very pleased to speak today with His Majesty @KingAbdullahII of #Jordan, a wise leader and valued partner. We discussed a range of regional issues and I reaffirmed the United States’ commitment to Jordan’s security and stability.",
Mike_Pence,1341537459356770309,2020-12-23 00:13:49,https://t.co/tD19nJxAR5,
Mike_Pence,1341471111767183360,2020-12-22 19:50:11,"Men and women of @TPUSA: To finish what we’ve started, President @realDonaldTrump and I are counting on all of you. We need your voices. We need your energy and your vision as never before. We need you to stay in the fight for freedom—because the fight for freedom never ends! https://t.co/LBghgMVuAD",
Mike_Pence,1341470832913092608,2020-12-22 19:49:04,"Under President @realDonaldTrump we’ve seen over 220 Conservatives appointed to our courts! They’re all men and women who will uphold the God-given liberties in our Constitution, like the freedom of religion, freedom of speech &amp; the Second-Amendment right to keep &amp; bear arms! https://t.co/D4WZiSh0nw",
Mike_Pence,1341464103760449536,2020-12-22 19:22:20,Thank you @TPUSA for your hard work and support! We need you to STAY IN THE FIGHT! Stay in the fight for election integrity. Stay in the fight to defend all we’ve done. Stay in the fight at this Student Action Summit to KEEP AMERICA GREAT! 🇺🇸 https://t.co/b6ywxnTjAc,
Mike_Pence,1341423267177877505,2020-12-22 16:40:03,Just landed in Florida for the @TPUSA Student Action Summit! See you soon! 🇺🇸 https://t.co/9datY3qYfY,
Mike_Pence,1341398985064505344,2020-12-22 15:03:34,"Thanks to President @realDonaldTrump’s leadership, three years ago today the HISTORIC Tax Cuts and Jobs Act was signed into law, putting more money back in the pockets of hard-working Americans all across the Country! 🇺🇸 https://t.co/BDwawq2HVt",
Mike_Pence,1341398718524866560,2020-12-22 15:02:31,Wheels up for Florida to see some great American Patriots at the @TPUSA Student Action Summit! https://t.co/CzZLBajZet,
Mike_Pence,1341167617759973377,2020-12-21 23:44:12,".@WhiteHouse Coronavirus Task Force met today to discuss our ongoing response to the Coronavirus pandemic: testing, supplies &amp; delivering TWO Coronavirus vaccines to the American people in Record Time. Under President @realDonaldTrump, More Help and Hope are on the Way! https://t.co/taL8RlHwkC",
Mike_Pence,1341092818564079617,2020-12-21 18:46:58,"Good call this morning with higher education leaders across America to discuss lessons learned from the fall semester. It’s important to keep campuses open this Spring, and we commend higher education leaders for their commitment to the overall health &amp; safety of our students!",
Mike_Pence,1340073634673684493,2020-12-18 23:17:06,"Happy Birthday, @SpaceForceDoD! #SemperSupra https://t.co/AhtCeOmJOS",
Mike_Pence,1340073337930833921,2020-12-18 23:15:55,"From the first days of our Administration, President @realDonaldTrump called for American leadership in Space and for the first time in more than 70 years, a new branch of the Armed Forces was added, @SpaceForceDoD!",
Mike_Pence,1340073162684461059,2020-12-18 23:15:13,"It was my honor to announce today, that the men and women of the Space Force will be known as GUARDIANS! #SemperSupra 🇺🇸 https://t.co/Wbzmqfy9aJ",
Mike_Pence,1340045053629059073,2020-12-18 21:23:32,https://t.co/UHexLF69dY,
Mike_Pence,1340016893223170048,2020-12-18 19:31:38,https://t.co/XMYhTvZqh0,
Mike_Pence,1339979632779665415,2020-12-18 17:03:34,"We want to ensure every American: While we cut red tape, we have cut no corners when it comes to the development of this SAFE and EFFECTIVE vaccine. https://t.co/aKAEzxUVd6",
Mike_Pence,1339965175772966913,2020-12-18 16:06:07,"Thanks to Operation Warp Speed, our great research companies, those at @NIH and @US_FDA, and the leadership of President @realDonaldTrump, we have a safe and effective vaccine and we are at the Beginning of the End of the Coronavirus pandemic.",
Mike_Pence,1339951508582969345,2020-12-18 15:11:49,"This week, under Operation Warp Speed, we made history with the first Coronavirus vaccine being administered in states all across the Country! Make no mistake about it, it’s a Medical Miracle! https://t.co/iKbgO9TSVK",
Mike_Pence,1339931323352428548,2020-12-18 13:51:36,We gather at the end of a historic week to affirm to the American people that hope is on the way. @SecondLady &amp; I were honored to step forward and receive the Safe and Effective Coronavirus Vaccine and we hope it will be a source of confidence &amp; comfort for the American people.,
Mike_Pence,1339918821281284096,2020-12-18 13:01:56,https://t.co/0cJWGpKE3B,
Mike_Pence,1339677152573345797,2020-12-17 21:01:37,"Thank you Macon, GA! Together, we are fighting for integrity in our elections, and we are fighting to HOLD THE LINE in the United States Senate! We must Defend the Majority and send @Perduesenate and @KLoeffler back to Capitol Hill! 🇺🇸 https://t.co/Lmzc2Dq6Mw",
Mike_Pence,1339675219116646403,2020-12-17 20:53:56,"To preserve the progress that we've made and to protect our values and our liberties, we need you to VOTE, Georgia. Vote to send @Perduesenate and @KLoeffler back to Washington, DC! Vote to Defend the Majority! https://t.co/1dpSASDKpz",
Mike_Pence,1339675026275119111,2020-12-17 20:53:10,"Where Jon Ossoff and Raphael Warnock support abortion on demand and taxpayer funding of abortion, @Perduesenate and @KLoeffler stand for the Right to Life!",
Mike_Pence,1339646423474814978,2020-12-17 18:59:31,Just landed in Macon! We need you to cast a vote for AMERICA and cast a vote for @Perduesenate and @KLoeffler so we can keep a Republican Majority in the Senate!,
Mike_Pence,1339643050319114241,2020-12-17 18:46:07,"Thank you Columbus! We need you to VOTE, Georgia, to Defend the Majority with @Perduesenate and @KLoeffler back in the Senate! 🇺🇸 https://t.co/mBRRlWemz2",
Mike_Pence,1339642244857524236,2020-12-17 18:42:55,"Joe Biden said he doesn’t need two Senators that “are just going to get in the way.” Georgia, we need @Perduesenate &amp; @KLoeffler to GET IN THE WAY of an agenda that will bring higher taxes, open borders, socialized medicine, a Green New Deal, defunding the police &amp; court packing!",
Mike_Pence,1339641701409968134,2020-12-17 18:40:45,"For all we’ve done, for all we have yet to do, we need @Perduesenate and @KLoeffler back in a REPUBLICAN MAJORITY in the Senate! https://t.co/0sAN9TUGKc",
Mike_Pence,1339640341591371778,2020-12-17 18:35:21,"Next Stop: MACON, GA! Join us as we Defend the Majority and send @Perduesenate and @KLoeffler back to Washington! https://t.co/2lW2GQVpGa",
Mike_Pence,1339619814277574659,2020-12-17 17:13:47,Hello Georgia! Great to be here with two Senators who will never stop fighting for the Conservative values that Made America Great! Let’s send @Perduesenate and @KLoeffler back to a Republican Majority in the Senate!,
Mike_Pence,1339587873029275648,2020-12-17 15:06:51,"Wheels up to Columbus, Georgia! We need you to VOTE for @Perduesenate and @KLoeffler so we can Defend the Majority in the United States Senate! #HoldTheLine https://t.co/ORnLcsxEhq",
Mike_Pence,1339340287580237826,2020-12-16 22:43:02,"When President @realDonaldTrump took office, one the very first things he did was reinstate the Mexico City Policy, ending government funding for promoting abortions around the world. And before long, we expanded it to more countries and more policies on the planet!",
Mike_Pence,1339340068415221761,2020-12-16 22:42:10,"Before we took office, the largest abortion provider in America was also the largest recipient of federal funding under Title 10. Thanks to President @realDonaldTrump, in 2017 I had the honor of casting the tie-breaking vote to allow every state to defund Planned Parenthood. https://t.co/zaTi4FX0oQ",
Mike_Pence,1339339698188201984,2020-12-16 22:40:42,I promise you: We will never stop fighting for the Right to Life! Life is Winning in America! https://t.co/XavJBhafT6,
Mike_Pence,1339287636666511360,2020-12-16 19:13:49,https://t.co/61WqGm3r0g,
Mike_Pence,1339257753651601408,2020-12-16 17:15:05,https://t.co/eo5SlUic8R,
Mike_Pence,1338993945901223938,2020-12-15 23:46:48,"Tonight the Senate confirmed Thomas Kirsch to replace Justice Amy Coney Barrett on the 7th Circuit Court of Appeals, adding to a long list of Conservative judges confirmed under President @realDonaldTrump! Congratulations to this Great Hoosier, Judge Thomas Kirsch! https://t.co/qomsrvXBCL",
Mike_Pence,1338948957670555648,2020-12-15 20:48:02,"This is a season of Hope for the American people. After months of hardship, yesterday we made History as our Nation’s first Coronavirus vaccine was administered in states across the Country! This achievement is a tribute to American ingenuity &amp; American innovation! https://t.co/EAjiZ7PFAB",
Mike_Pence,1338948384908926977,2020-12-15 20:45:46,"The development and manufacturing of a vaccine typically takes 8-12 years but under Operation Warp Speed, we have done it in 8-12 months and we are on track to deliver MILLIONS of doses before the end of December! This is a Medical Miracle! https://t.co/ZLRM76FFVt",
Mike_Pence,1338947527073132545,2020-12-15 20:42:21,"Thank you to @GovHolcomb for your leadership over the last 10 months and thank you to Catalent, a @moderna_tx partner, for your hard work in manufacturing a vaccine that will help save American lives! This is a day of Great Hope and a day of Great Promise! https://t.co/J6yFI7t1TI",
Mike_Pence,1338918697956564992,2020-12-15 18:47:48,https://t.co/2J7vtPb2i0,
Mike_Pence,1338910589721194497,2020-12-15 18:15:35,"Just landed in the Hoosier State with @SecAzar, @CDCDirector, and @GovHolcomb! Thanks to President @realDonaldTrump, we are on track to have another effective vaccine through Operation Warp Speed! Only in America!",
Mike_Pence,1338893655466156032,2020-12-15 17:08:17,"Heading to Indiana with @SecAzar &amp; @CDCDirector to visit Catalent, a @moderna_tx partner, for a tour of their vaccine manufacturing facility &amp; a vaccine distribution roundtable. We’re continuing to move at Warp Speed to deliver a safe &amp; effective vaccine to millions of Americans! https://t.co/01ntPyk9dO",
Mike_Pence,1338630627747385350,2020-12-14 23:43:06,As the @WhiteHouse Coronavirus Task Force told America’s Governors: This is a Historic Day! We have come to the Beginning of the End of the Coronavirus pandemic with the first vaccine being administered in States across the Country!,
Mike_Pence,1338528816914976769,2020-12-14 16:58:33,It’s a great day for America! Our Nation’s first Coronavirus Vaccine was administered this morning! President @realDonaldTrump kept his promise to the American People and delivered a vaccine at WARP SPEED! https://t.co/Qo8pzGUkv0,
Mike_Pence,1337535273123581953,2020-12-11 23:10:33,We're going to keep fighting until every legal vote is counted and every illegal vote is thrown out! And we will never stop fighting to MAKE AMERICA GREAT AGAIN! 🇺🇸 https://t.co/2cohWYxJeA,
Mike_Pence,1337515328453144578,2020-12-11 21:51:18,Today’s charges against @JimmyLaiApple in Hong Kong are an affront to freedom loving people around everywhere. Jimmy Lai is a hero and I remain inspired by his stand for democracy &amp; the rights that were promised to the people of Hong Kong. #FreeJimmyLai https://t.co/CGQH2EH0Y1,
Mike_Pence,1337419525994803200,2020-12-11 15:30:37,https://t.co/8ldAPQG7BO,
Mike_Pence,1337405402221305856,2020-12-11 14:34:30,https://t.co/UE6vJ4194R https://t.co/o4uIs2l2KQ,
Mike_Pence,1337157733938733057,2020-12-10 22:10:21,"Karen and I send our warmest wishes to those celebrating Hanukkah around the United States and the world! As you gather to light the menorah each night, we pray for a joyous and blessed celebration of the Festival of Lights! #HappyHanukkah https://t.co/O21X9TRjkU",
Mike_Pence,1337146399134105600,2020-12-10 21:25:19,"THANK YOU AUGUSTA! Georgia, we need you to Defend the Majority and get out and VOTE for @Perduesenate and @KLoeffler on January 5th! 🇺🇸 https://t.co/kOaxBquOPl",
Mike_Pence,1337146211988598794,2020-12-10 21:24:34,"The stakes in this election have never been higher, and the choice has never been clearer. Where @Perduesenate and @KLoeffler stand for a strong National Defense, Jon Ossoff and Raphael Warnock are going to cut our National Defense to fund their big-government programs.",
Mike_Pence,1337145859776004097,2020-12-10 21:23:10,"Georgia, we need you to stay in the fight for integrity in our elections, stay in the fight to Defend the Majority in the Senate until the polls close on January 5th, and stay in the fight to send @Perduesenate and @KLoeffler back to a Republican Majority! https://t.co/oMxjCZD3wm",
Mike_Pence,1337144626906427392,2020-12-10 21:18:16,"For our Liberties and for our Freedoms, we need @Perduesenate and @KLoeffler back in a Republican Majority in the United States Senate! https://t.co/yp9mLCR7nu",
Mike_Pence,1337143397509865472,2020-12-10 21:13:23,"My fellow Americans: If you don't vote, they win. If you don't vote, there could be nothing to stop Chuck Schumer and Nancy Pelosi from cutting our military, raising taxes, and passing the agenda of the radical left.",
Mike_Pence,1337119722907832321,2020-12-10 19:39:19,"Just landed in Augusta! Georgia, we need you to VOTE on January 5th to send @Perduesenate and @KLoeffler back to a REPUBLICAN MAJORITY in the Senate!",
Mike_Pence,1337110041871196162,2020-12-10 19:00:50,"En route to Augusta, Georgia! RSVP to join us as we Defend the Majority and fight to send @Perduesenate and @KLoeffler back to Washington! https://t.co/aimtu0ApLo",
Mike_Pence,1337098306799894529,2020-12-10 18:14:13,"In a matter of days, under President @realDonaldTrump’s leadership, we’ll have approval of the first Coronavirus vaccine in America. The development &amp; manufacturing of a vaccine can take up to 8-12 years, but because of Operation Warp Speed, we’ll have a vaccine in 8-12 months!",
Mike_Pence,1337097777990434816,2020-12-10 18:12:07,"As we gather at @UofSCSOMG to discuss the amazing vaccine progress under Operation Warp Speed, we recognize we’re going through a challenging time with cases rising. The American people should know that America has never been more prepared to combat this virus than we are today. https://t.co/l3zofbLEv5",
